product_id,stage_name,stage_start,stage_end,wait_time_min,process_time_min,defect_occurred
193,Packing,101349.4402,101409.4402,15.2529,60.0,False
194,Packing,101409.4402,101469.4402,33.724,60.0,False
198,Round_Grinding,101049.6524,101595.4453,0.0,545.7929,False
198,Final_Inspection,101595.4453,101642.0782,0.0,46.6329,False
199,Turning_Milling,101223.5571,101698.702,0.0,475.1449,False
198,Packing,101642.0782,101702.0782,0.0,60.0,False
199,QC_Turning,101698.702,101806.6488,0.0,107.9468,False
199,Laser_Marking,101806.6488,101909.1396,0.0,102.4908,False
199,Lapping,101909.1396,101951.5993,0.0,42.4597,False
199,Round_Grinding,101951.5993,102116.6923,0.0,165.093,False
199,Final_Inspection,102116.6923,102164.9533,0.0,48.261,False
199,Packing,102164.9533,102224.9533,0.0,60.0,False
200,Turning_Milling,102497.9034,102635.0968,0.0,137.1934,False
200,QC_Turning,102635.0968,102719.6999,0.0,84.6031,False
200,Laser_Marking,102719.6999,102811.6516,0.0,91.9517,False
200,Lapping,102811.6516,102900.4763,0.0,88.8247,False
200,Round_Grinding,102900.4763,102978.0449,0.0,77.5686,False
200,Final_Inspection,102978.0449,102996.8641,0.0,18.8192,False
201,Turning_Milling,102769.5313,103017.157,0.0,247.6256,False
200,Packing,102996.8641,103056.8641,0.0,60.0,False
201,QC_Turning,103017.157,103092.6175,0.0,75.4606,False
201,Laser_Marking,103092.6175,103130.2506,0.0,37.6331,False
201,Lapping,103130.2506,103233.9936,0.0,103.743,False
201,Round_Grinding,103233.9936,103390.3083,0.0,156.3147,False
201,Final_Inspection,103390.3083,103511.3985,0.0,121.0903,False
201,Packing,103511.3985,103571.3985,0.0,60.0,False
202,Turning_Milling,103765.2226,104083.6282,0.0,318.4056,False
202,QC_Turning,104083.6282,104139.9685,0.0,56.3404,False
202,Laser_Marking,104139.9685,104164.204,0.0,24.2354,False
202,Lapping,104164.204,104376.805,0.0,212.601,False
203,Turning_Milling,104433.0217,104499.1356,0.0,66.1139,False
203,QC_Turning,104499.1356,104518.0457,0.0,18.9101,False
203,Laser_Marking,104518.0457,104572.3665,0.0,54.3209,False
202,Round_Grinding,104376.805,104589.2362,0.0,212.4312,False
203,Lapping,104572.3665,104596.3682,0.0,24.0017,False
202,Final_Inspection,104589.2362,104647.3275,0.0,58.0914,False
203,Round_Grinding,104596.3682,104673.7765,0.0,77.4083,False
203,Final_Inspection,104673.7765,104694.765,0.0,20.9885,False
202,Packing,104647.3275,104707.3275,0.0,60.0,False
203,Packing,104707.3275,104767.3275,12.5625,60.0,False
204,Turning_Milling,105585.7128,105934.9284,0.0,349.2157,False
204,QC_Turning,105934.9284,105949.2115,0.0,14.2831,False
204,Laser_Marking,105949.2115,106106.4398,0.0,157.2283,False
204,Lapping,106106.4398,106130.9243,0.0,24.4845,False
204,Round_Grinding,106130.9243,106418.9047,0.0,287.9804,False
205,Turning_Milling,106134.4674,106491.8032,0.0,357.3358,False
205,QC_Turning,106491.8032,106531.5084,0.0,39.7051,False
205,Laser_Marking,106531.5084,106550.7371,0.0,19.2288,False
205,Lapping,106550.7371,106603.6688,0.0,52.9317,False
205,Round_Grinding,106603.6688,106697.7757,0.0,94.1069,False
204,Final_Inspection,106418.9047,106812.1804,0.0,393.2757,False
204,Packing,106812.1804,106872.1804,0.0,60.0,False
205,Final_Inspection,106812.1804,106891.4252,114.4048,79.2448,False
206,Turning_Milling,106647.3692,106923.5922,0.0,276.223,False
205,Packing,106891.4252,106951.4252,0.0,60.0,False
206,QC_Turning,106923.5922,107003.5663,0.0,79.9741,False
206,Laser_Marking,107003.5663,107115.1737,0.0,111.6074,False
206,Lapping,107115.1737,107205.4409,0.0,90.2672,False
206,Round_Grinding,107205.4409,107371.6941,0.0,166.2532,False
206,Final_Inspection,107371.6941,107420.5699,0.0,48.8758,False
206,Packing,107420.5699,107480.5699,0.0,60.0,False
207,Turning_Milling,107322.7889,107528.7341,0.0,205.9452,False
207,QC_Turning,107528.7341,107592.9666,0.0,64.2326,True
207,Laser_Marking,107592.9666,107656.747,0.0,63.7803,False
207,Lapping,107656.747,107745.6004,0.0,88.8534,False
207,Round_Grinding,107745.6004,107868.7291,0.0,123.1287,False
207,Final_Inspection,107868.7291,107992.1718,0.0,123.4427,False
207,Packing,107992.1718,108052.1718,0.0,60.0,False
208,Turning_Milling,108022.5243,108121.6906,0.0,99.1663,False
209,Turning_Milling,108459.4755,108610.6246,0.0,151.149,False
208,QC_Turning,108121.6906,108670.1637,0.0,548.4731,False
208,Laser_Marking,108670.1637,108785.9772,0.0,115.8135,False
209,QC_Turning,108670.1637,108916.3373,59.5391,246.1736,False
209,Laser_Marking,108916.3373,108981.4053,0.0,65.068,False
208,Lapping,108785.9772,108992.2727,0.0,206.2955,False
209,Lapping,108981.4053,109039.8064,0.0,58.4011,False
208,Round_Grinding,108992.2727,109043.5538,0.0,51.2811,False
208,Final_Inspection,109043.5538,109122.2535,0.0,78.6997,False
209,Round_Grinding,109039.8064,109168.0287,0.0,128.2222,False
208,Packing,109122.2535,109182.2535,0.0,60.0,False
209,Final_Inspection,109168.0287,109330.5858,0.0,162.5571,False
209,Packing,109330.5858,109390.5858,0.0,60.0,False
210,Turning_Milling,109192.0351,109394.9465,0.0,202.9114,False
210,QC_Turning,109394.9465,109452.3464,0.0,57.3999,False
213,Turning_Milling,109308.9504,109494.0116,0.0,185.0612,False
210,Laser_Marking,109452.3464,109514.0132,0.0,61.6669,False
212,Turning_Milling,109282.1428,109538.2991,0.0,256.1563,False
213,QC_Turning,109494.0116,109539.874,0.0,45.8624,False
211,Turning_Milling,109279.8056,109548.9528,0.0,269.1472,False
212,QC_Turning,109539.874,109552.3133,1.5748,12.4393,False
213,Laser_Marking,109539.874,109582.5799,0.0,42.706,False
212,Laser_Marking,109582.5799,109624.0794,30.2666,41.4995,False
210,Lapping,109514.0132,109626.8672,0.0,112.854,False
211,QC_Turning,109552.3133,109636.7559,3.3605,84.4426,False
211,Laser_Marking,109636.7559,109680.7278,0.0,43.9719,False
212,Lapping,109626.8672,109722.3292,2.7878,95.462,False
213,Lapping,109582.5799,109751.9037,0.0,169.3238,False
213,Round_Grinding,109751.9037,109862.3088,0.0,110.405,False
211,Lapping,109722.3292,109955.989,41.6014,233.6599,False
210,Round_Grinding,109626.8672,109996.1198,0.0,369.2525,False
212,Round_Grinding,109722.3292,110087.007,0.0,364.6778,False
213,Final_Inspection,109862.3088,110102.641,0.0,240.3322,False
211,Round_Grinding,109955.989,110114.5325,0.0,158.5435,False
210,Final_Inspection,110102.641,110161.5326,106.5212,58.8916,False
213,Packing,110102.641,110162.641,0.0,60.0,False
210,Packing,110162.641,110222.641,1.1084,60.0,False
212,Final_Inspection,110161.5326,110261.1594,74.5256,99.6268,False
214,Turning_Milling,109797.9694,110320.5166,0.0,522.5472,False
212,Packing,110261.1594,110321.1594,0.0,60.0,False
214,QC_Turning,110320.5166,110389.11,0.0,68.5934,False
214,Laser_Marking,110389.11,110406.2184,0.0,17.1085,False
211,Final_Inspection,110261.1594,110413.7211,146.6269,152.5617,False
211,Packing,110413.7211,110473.7211,0.0,60.0,False
214,Lapping,110406.2184,110560.8988,0.0,154.6803,False
214,Round_Grinding,110560.8988,110625.8315,0.0,64.9328,False
214,Final_Inspection,110625.8315,110952.0589,0.0,326.2273,False
214,Packing,110952.0589,111012.0589,0.0,60.0,False
216,Turning_Milling,110892.9368,111110.0057,0.0,217.0689,False
216,QC_Turning,111110.0057,111230.2089,0.0,120.2032,False
216,Laser_Marking,111230.2089,111286.63,0.0,56.4211,False
216,Lapping,111286.63,111327.6948,0.0,41.0648,False
216,Round_Grinding,111327.6948,111450.1265,0.0,122.4317,False
216,Final_Inspection,111450.1265,111517.8174,0.0,67.6909,True
217,Turning_Milling,111401.9207,111548.0582,0.0,146.1375,False
216,Packing,111517.8174,111577.8174,0.0,60.0,False
217,QC_Turning,111548.0582,111601.9418,0.0,53.8836,False
217,Laser_Marking,111601.9418,111634.8613,0.0,32.9195,False
217,Lapping,111634.8613,112019.4391,0.0,384.5778,False
217,Round_Grinding,112019.4391,112076.4411,0.0,57.002,False
217,Final_Inspection,112076.4411,112204.6537,0.0,128.2126,False
218,Turning_Milling,112051.246,112243.3249,0.0,192.0789,False
217,Packing,112204.6537,112264.6537,0.0,60.0,False
215,Turning_Milling,110342.5248,112325.1947,0.0,1982.6699,False
218,QC_Turning,112243.3249,112327.7868,0.0,84.4619,False
220,Turning_Milling,112277.5337,112340.2555,0.0,62.7218,False
218,Laser_Marking,112327.7868,112369.2376,0.0,41.4507,False
215,QC_Turning,112327.7868,112374.4166,2.5921,46.6298,False
220,QC_Turning,112374.4166,112394.1394,34.1611,19.7228,False
215,Laser_Marking,112374.4166,112452.2497,0.0,77.8331,False
218,Lapping,112369.2376,112454.963,0.0,85.7255,False
220,Laser_Marking,112452.2497,112488.9244,58.1103,36.6747,False
215,Lapping,112452.2497,112556.6272,0.0,104.3775,False
220,Lapping,112488.9244,112647.5994,0.0,158.675,False
219,Turning_Milling,112268.5488,112661.2598,0.0,392.711,False
218,Round_Grinding,112454.963,112675.2068,0.0,220.2437,False
220,Round_Grinding,112647.5994,112689.0106,0.0,41.4111,False
215,Round_Grinding,112556.6272,112704.2856,0.0,147.6584,False
219,QC_Turning,112661.2598,112708.6052,0.0,47.3454,False
219,Laser_Marking,112708.6052,112748.8747,0.0,40.2696,False
219,Lapping,112748.8747,112803.4247,0.0,54.55,False
218,Final_Inspection,112675.2068,112845.8386,0.0,170.6318,False
220,Final_Inspection,112845.8386,112873.9313,156.828,28.0927,False
218,Packing,112845.8386,112905.8386,0.0,60.0,False
220,Packing,112905.8386,112965.8386,31.9073,60.0,False
215,Final_Inspection,112873.9313,112981.0627,169.6457,107.1314,False
215,Packing,112981.0627,113041.0627,0.0,60.0,False
219,Round_Grinding,112803.4247,113314.1845,0.0,510.7598,False
219,Final_Inspection,113314.1845,113374.6349,0.0,60.4504,False
219,Packing,113374.6349,113434.6349,0.0,60.0,False
221,Turning_Milling,114903.4553,115042.3952,0.0,138.9399,False
222,Turning_Milling,114911.5733,115085.1145,0.0,173.5412,False
221,QC_Turning,115042.3952,115091.6045,0.0,49.2092,False
222,QC_Turning,115091.6045,115116.6559,6.49,25.0514,False
221,Laser_Marking,115091.6045,115118.3944,0.0,26.79,False
222,Laser_Marking,115118.3944,115131.4704,1.7386,13.0759,False
222,Lapping,115131.4704,115165.1374,0.0,33.667,False
223,Turning_Milling,115004.5615,115223.6901,0.0,219.1286,False
223,QC_Turning,115223.6901,115258.4599,0.0,34.7698,False
221,Lapping,115118.3944,115291.5789,0.0,173.1844,False
223,Laser_Marking,115258.4599,115296.7499,0.0,38.29,False
223,Lapping,115296.7499,115319.241,0.0,22.4911,False
223,Round_Grinding,115319.241,115447.0737,0.0,127.8327,False
221,Round_Grinding,115291.5789,115503.582,0.0,212.0031,False
223,Final_Inspection,115447.0737,115566.0993,0.0,119.0256,False
223,Packing,115566.0993,115626.0993,0.0,60.0,False
222,Round_Grinding,115165.1374,115728.5844,0.0,563.4471,False
221,Final_Inspection,115566.0993,115861.631,62.5173,295.5317,False
221,Packing,115861.631,115921.631,0.0,60.0,False
224,Turning_Milling,115689.2838,116001.4657,0.0,312.1819,False
224,QC_Turning,116001.4657,116116.9606,0.0,115.4949,False
225,Turning_Milling,115922.8632,116143.4911,0.0,220.6279,False
224,Laser_Marking,116116.9606,116179.2749,0.0,62.3142,False
222,Final_Inspection,115861.631,116194.3505,133.0465,332.7196,True
224,Lapping,116179.2749,116234.4413,0.0,55.1664,False
222,Packing,116194.3505,116254.3505,0.0,60.0,False
225,QC_Turning,116143.4911,116292.6945,0.0,149.2034,False
224,Round_Grinding,116234.4413,116370.2161,0.0,135.7748,False
225,Laser_Marking,116292.6945,116386.9093,0.0,94.2148,False
226,Turning_Milling,115985.1245,116397.2102,0.0,412.0858,False
225,Lapping,116386.9093,116416.8952,0.0,29.9859,False
224,Final_Inspection,116370.2161,116443.0505,0.0,72.8344,False
226,QC_Turning,116397.2102,116502.062,0.0,104.8518,False
224,Packing,116443.0505,116503.0505,0.0,60.0,False
226,Laser_Marking,116502.062,116516.9486,0.0,14.8865,False
225,Round_Grinding,116416.8952,116605.6476,0.0,188.7524,False
226,Lapping,116516.9486,116620.3313,0.0,103.3827,False
225,Final_Inspection,116605.6476,116906.6113,0.0,300.9636,False
225,Packing,116906.6113,116966.6113,0.0,60.0,False
226,Round_Grinding,116620.3313,117101.0514,0.0,480.7201,False
226,Final_Inspection,117101.0514,117585.3265,0.0,484.2752,False
228,Turning_Milling,117413.0044,117640.8164,0.0,227.8121,False
226,Packing,117585.3265,117645.3265,0.0,60.0,False
228,QC_Turning,117640.8164,117658.2268,0.0,17.4104,False
228,Laser_Marking,117658.2268,117676.9839,0.0,18.7571,False
229,Turning_Milling,117414.8844,117753.8122,0.0,338.9278,False
229,QC_Turning,117753.8122,117765.8586,0.0,12.0464,False
229,Laser_Marking,117765.8586,117793.3352,0.0,27.4765,False
230,Turning_Milling,117667.194,117869.8071,0.0,202.6131,False
229,Lapping,117793.3352,117890.5774,0.0,97.2423,False
230,QC_Turning,117869.8071,117938.7971,0.0,68.99,False
230,Laser_Marking,117938.7971,118004.5817,0.0,65.7846,False
228,Lapping,117676.9839,118029.0517,0.0,352.0677,False
228,Round_Grinding,118029.0517,118076.7639,0.0,47.7122,False
230,Lapping,118004.5817,118145.66,0.0,141.0783,False
228,Final_Inspection,118076.7639,118192.3612,0.0,115.5973,False
230,Round_Grinding,118145.66,118221.9302,0.0,76.2703,False
229,Round_Grinding,117890.5774,118242.3404,0.0,351.7629,False
230,Final_Inspection,118221.9302,118251.0588,0.0,29.1285,False
228,Packing,118192.3612,118252.3612,0.0,60.0,False
229,Final_Inspection,118251.0588,118281.067,8.7184,30.0082,False
230,Packing,118252.3612,118312.3612,1.3024,60.0,False
229,Packing,118312.3612,118372.3612,31.2942,60.0,False
231,Turning_Milling,118259.4001,118411.6029,0.0,152.2028,False
231,QC_Turning,118411.6029,118483.6436,0.0,72.0406,False
227,Turning_Milling,116106.8703,118534.2063,0.0,2427.3359,False
227,QC_Turning,118534.2063,118582.3124,0.0,48.1061,False
231,Laser_Marking,118483.6436,118677.3844,0.0,193.7408,False
231,Lapping,118677.3844,118700.1046,0.0,22.7202,False
227,Laser_Marking,118677.3844,118710.707,95.072,33.3226,False
227,Lapping,118710.707,118784.0833,0.0,73.3763,False
227,Round_Grinding,118784.0833,118824.1076,0.0,40.0243,False
227,Final_Inspection,118824.1076,118871.7609,0.0,47.6533,False
227,Packing,118871.7609,118931.7609,0.0,60.0,False
231,Round_Grinding,118700.1046,119011.1084,0.0,311.0038,False
231,Final_Inspection,119011.1084,119039.83,0.0,28.7216,False
231,Packing,119039.83,119099.83,0.0,60.0,False
232,Turning_Milling,119185.5358,119458.2974,0.0,272.7616,False
232,QC_Turning,119458.2974,119521.3942,0.0,63.0968,False
232,Laser_Marking,119521.3942,119597.3546,0.0,75.9603,False
232,Lapping,119597.3546,119645.8817,0.0,48.5271,False
232,Round_Grinding,119645.8817,119723.6605,0.0,77.7788,False
232,Final_Inspection,119723.6605,119814.5777,0.0,90.9172,False
232,Packing,119814.5777,119874.5777,0.0,60.0,False
233,Turning_Milling,120764.359,120994.9108,0.0,230.5518,False
233,QC_Turning,120994.9108,121056.6664,0.0,61.7556,False
233,Laser_Marking,121056.6664,121142.9567,0.0,86.2903,False
233,Lapping,121142.9567,121162.4267,0.0,19.4701,False
234,Turning_Milling,120947.9755,121249.7593,0.0,301.7838,False
234,QC_Turning,121249.7593,121308.0481,0.0,58.2888,False
234,Laser_Marking,121308.0481,121350.3274,0.0,42.2793,False
233,Round_Grinding,121162.4267,121440.5934,0.0,278.1667,False
233,Final_Inspection,121440.5934,121494.5772,0.0,53.9837,False
234,Lapping,121350.3274,121527.4476,0.0,177.1202,False
233,Packing,121494.5772,121554.5772,0.0,60.0,False
236,Turning_Milling,121203.9071,121676.7186,0.0,472.8115,False
234,Round_Grinding,121527.4476,121685.6439,0.0,158.1963,False
234,Final_Inspection,121685.6439,121821.9082,0.0,136.2644,False
234,Packing,121821.9082,121881.9082,0.0,60.0,False
236,QC_Turning,121676.7186,121941.4684,0.0,264.7498,False
235,Turning_Milling,120972.9868,121997.0281,0.0,1024.0414,False
236,Laser_Marking,121941.4684,122044.7273,0.0,103.2589,False
235,QC_Turning,121997.0281,122097.3224,0.0,100.2943,False
235,Laser_Marking,122097.3224,122115.087,0.0,17.7646,False
235,Lapping,122115.087,122177.3557,0.0,62.2687,False
236,Lapping,122044.7273,122260.6477,0.0,215.9203,False
235,Round_Grinding,122177.3557,122358.1447,0.0,180.789,False
237,Turning_Milling,121963.4768,122372.9566,0.0,409.4798,False
237,QC_Turning,122372.9566,122399.9991,0.0,27.0425,False
237,Laser_Marking,122399.9991,122444.5044,0.0,44.5053,False
235,Final_Inspection,122358.1447,122450.0761,0.0,91.9313,False
237,Lapping,122444.5044,122465.7314,0.0,21.227,False
235,Packing,122450.0761,122510.0761,0.0,60.0,False
237,Round_Grinding,122465.7314,122562.934,0.0,97.2026,False
236,Round_Grinding,122260.6477,122603.8755,0.0,343.2278,False
237,Final_Inspection,122562.934,122749.0591,0.0,186.1251,False
237,Packing,122749.0591,122809.0591,0.0,60.0,False
236,Final_Inspection,122749.0591,122823.3057,145.1836,74.2466,False
236,Packing,122823.3057,122883.3057,0.0,60.0,False
239,Turning_Milling,122825.8694,123144.3762,0.0,318.5068,False
238,Turning_Milling,122471.6512,123190.1085,0.0,718.4573,False
239,QC_Turning,123144.3762,123768.4109,0.0,624.0346,False
239,Laser_Marking,123768.4109,123801.1424,0.0,32.7315,False
238,QC_Turning,123768.4109,123837.8513,578.3024,69.4404,False
238,Laser_Marking,123837.8513,123850.1977,0.0,12.3464,False
238,Lapping,123850.1977,123906.1411,0.0,55.9434,False
240,Turning_Milling,123705.3335,124002.0013,0.0,296.6678,False
238,Round_Grinding,123906.1411,124032.0052,0.0,125.8641,False
240,QC_Turning,124002.0013,124112.8528,0.0,110.8514,False
239,Lapping,123801.1424,124139.5485,0.0,338.4061,False
240,Laser_Marking,124112.8528,124156.5063,0.0,43.6535,False
241,Turning_Milling,123963.5807,124211.0552,0.0,247.4745,False
238,Final_Inspection,124032.0052,124221.8016,0.0,189.7965,False
239,Round_Grinding,124139.5485,124226.7618,0.0,87.2133,False
240,Lapping,124156.5063,124228.1811,0.0,71.6749,False
239,Final_Inspection,124226.7618,124266.9451,0.0,40.1833,False
238,Packing,124221.8016,124281.8016,0.0,60.0,False
241,QC_Turning,124211.0552,124293.5111,0.0,82.4559,False
239,Packing,124281.8016,124341.8016,14.8566,60.0,False
241,Laser_Marking,124293.5111,124354.6744,0.0,61.1632,False
240,Round_Grinding,124228.1811,124443.6994,0.0,215.5183,False
242,Turning_Milling,124341.5207,124487.5995,0.0,146.0787,False
240,Final_Inspection,124443.6994,124490.8113,0.0,47.1119,False
242,QC_Turning,124487.5995,124510.2669,0.0,22.6675,False
241,Lapping,124354.6744,124536.7091,0.0,182.0347,False
240,Packing,124490.8113,124550.8113,0.0,60.0,False
241,Round_Grinding,124536.7091,124633.4015,0.0,96.6924,False
242,Laser_Marking,124510.2669,124675.3698,0.0,165.1028,False
241,Final_Inspection,124633.4015,124697.6789,0.0,64.2773,False
242,Lapping,124675.3698,124701.776,0.0,26.4062,False
241,Packing,124697.6789,124757.6789,0.0,60.0,False
242,Round_Grinding,124701.776,124825.9548,0.0,124.1788,False
242,Final_Inspection,124825.9548,124870.6578,0.0,44.703,False
242,Packing,124870.6578,124930.6578,0.0,60.0,False
243,Turning_Milling,124930.928,125043.3661,0.0,112.4381,False
243,QC_Turning,125043.3661,125223.1587,0.0,179.7926,False
243,Laser_Marking,125223.1587,125267.272,0.0,44.1132,False
243,Lapping,125267.272,125290.4409,0.0,23.169,False
244,Turning_Milling,125323.6276,125418.3655,0.0,94.7379,False
243,Round_Grinding,125290.4409,125424.4728,0.0,134.0319,False
244,QC_Turning,125418.3655,125443.9166,0.0,25.5511,False
244,Laser_Marking,125443.9166,125536.3793,0.0,92.4628,False
243,Final_Inspection,125424.4728,125557.8681,0.0,133.3953,False
243,Packing,125557.8681,125617.8681,0.0,60.0,False
244,Lapping,125536.3793,125619.0215,0.0,82.6422,False
244,Round_Grinding,125619.0215,125790.1526,0.0,171.1311,False
244,Final_Inspection,125790.1526,126793.0477,0.0,1002.8951,False
245,Turning_Milling,126631.3356,126819.3977,0.0,188.0621,False
244,Packing,126793.0477,126853.0477,0.0,60.0,False
245,QC_Turning,126819.3977,126937.8534,0.0,118.4556,False
246,Turning_Milling,126885.5486,126987.9575,0.0,102.4089,False
245,Laser_Marking,126937.8534,126989.2473,0.0,51.3939,False
